sam_address_id,full_address,mailing_neighborhood,state,zip_code,x_coord,y_coord,recollect,trashday,pwd_district
175341,120 Adams St #1,Dorchester,MA,2122.0,-71.06104057250624,42.30481952800044,W,W,3
195753,84 Bremen St #3,East Boston,MA,2128.0,-71.03711037185991,42.37063949203421,W,W,9
255232,409 Huntington Ave #20,Boston,MA,2115.0,-71.09169056405364,42.33946956571534,TF,TF,10
272628,195 Maverick St #3,East Boston,MA,2128.0,-71.0365403743641,42.3689494913331,W,W,9
162686,38A-38 Browning Ave,Dorchester,MA,2124.0,-71.08260078808075,42.29379607767728,M,M,3
296114,321 Princeton St #10,East Boston,MA,2128.0,-71.02801033000398,42.38028947996759,T,T,9
121222,10 Saint John St,Jamaica Plain,MA,2130.0,-71.11328066866047,42.31424959848223,T,T,2
176357,110 Alban St # 2,Dorchester,MA,2124.0,-71.06719062274745,42.28850953784512,T,T,7
271560,351 Massachusetts Ave #1,Boston,MA,2115.0,-71.08415725247686,42.34194145376246,TF,TF,10
202528,22 Castleton St # 1,Jamaica Plain,MA,2130.0,-71.11385065051434,42.32307959755878,T,T,2
285154,100 Norway St #217,Boston,MA,2115.0,-71.08812054350001,42.34502956035512,TF,TF,10
59064,73 Floyd St,Dorchester,MA,2124.0,-71.08695066733318,42.28845956486597,M,M,7
12674,15 N Beacon St #614,Allston,MA,2134.0,-71.1376506339157,42.35424962356704,F,F,4
196769,905 E Broadway #3,South Boston,MA,2127.0,-71.02778342910521,42.33554748136772,TH5,TH,5
308578,15 Selden St # 2,Dorchester,MA,2124.0,-71.07692065971688,42.281789552052544,W,W,7
396182,219 Heath St,Mission Hill,MA,2130.0,-71.1065306256579,42.326829587166415,TF,TF,10
428964,411 D St #187,Boston,MA,2210.0,-71.04388135657098,42.34448224110141,TH5,TH,5
437665,216 Allandale St,Roslindale,MA,2467.0,-71.13874076048056,42.29902963540886,W,W,6
376303,774 Parker St #1,Mission Hill,MA,2120.0,-71.09844060088389,42.32976957594634,TF,TF,10
139936,44-46 Ventura St,Dorchester,MA,2124.0,-71.06209461958375,42.27138793800577,TH,TH,7
7403,88 B St #301,South Boston,MA,2127.0,-71.0545624782631,42.3404325170439,F5,F,5
246170,74 Hano St #1,Allston,MA,2134.0,-71.13730063084961,42.355349623256586,F,F,4
82915,787 Lagrange St,West Roxbury,MA,2132.0,-71.16869084494893,42.29135967848509,M,M,6
382636,90 Fairmount St,Dorchester,MA,2124.0,-71.07490065848054,42.28028954939348,W,W,7
378443,23 Leroy St #1,Dorchester,MA,2122.0,-71.06504059022431,42.30089953380904,T,T,3
137387,170 Tremont St #702,Boston,MA,2111.0,-71.0638504696776,42.35364952766288,MF,MF,1
425892,476 Tremont St #293,Roxbury,MA,2116.0,-71.06909986546813,42.345961267075296,TF,TF,1
73141,52 Hewins St,Dorchester,MA,2121.0,-71.08082062199463,42.30248955496093,M,M,3
253849,118 Howland St # 3,Dorchester,MA,2121.0,-71.0904506172766,42.31441956714165,MTH,MTH,10
337996,48 Wolcott St # 2,Dorchester,MA,2121.0,-71.08154062456441,42.30217955638234,M,M,3
186858,24 Bellflower St #109,Dorchester,MA,2125.0,-71.05887052420458,42.32424952354438,F,F,3
218432,1 Conway St #37,Roslindale,MA,2131.0,-71.13029076677026,42.28773962572859,W,W,6
166829,567 Lagrange St,West Roxbury,MA,2132.0,-71.16282429176466,42.285327091512336,M,M,6
455507,42 Vaughan Ave #3,Dorchester,MA,2121.0,-71.07593613915483,42.30673498751216,T,T,3
408110,67 Colborne Rd # 4,Brighton,MA,2135.0,-71.14716067811133,42.34416963822948,T,T,4
149132,23-25 Whipple Ave,Roslindale,MA,2131.0,-71.12153073969249,42.291189613406345,W,W,2
49109,47-51 Dorchester St #22,South Boston,MA,2127.0,-71.04445446434057,42.336471503857645,TH5,TH,5
310952,93 Sheridan St # 2,Jamaica Plain,MA,2130.0,-71.1065106420194,42.319509588204674,F,F,2
203123,1205 Centre St #418,Roslindale,MA,2131.0,-71.13070074383805,42.2983696244241,W,W,6
33601,105 Claybourne St # 105,Dorchester,MA,2124.0,-71.07146061579549,42.29594954347225,M,M,3
191631,65 Bowdoin Ave #1,Dorchester,MA,2121.0,-71.07458061173516,42.300909546929645,T,T,3
108544,24 Paul Gore St,Jamaica Plain,MA,2130.0,-71.1094998184549,42.32038375748933,F,F,2
318420,85 Tennis Rd #5,Mattapan,MA,2126.0,-71.09694071538473,42.27710958071868,M,M,7
402050,72 Maplewood St,West Roxbury,MA,2132.0,-71.14977084632427,42.27186965595978,T,T,6
169729,27 Slayton Way,Roxbury,MA,2119.0,-71.09806260900518,42.32148422031933,MTH,MTH,10
117623,15 Rockford St,Roxbury,MA,2119.0,-71.07162112940478,42.3231997982662,TH,TH,3
130866,7 Stonehill Rd,Hyde Park,MA,2136.0,-71.14024086494736,42.25415964610329,T,T,8
411115,36 Bellvista Rd # 42,Brighton,MA,2135.0,-71.13693065080007,42.34609962440982,W,W,4
439878,396 W Broadway,South Boston,MA,2127.0,-71.04823047096302,42.33740950839232,TH5,TH,5
123371,355 Savin Hill Ave,Dorchester,MA,2125.0,-71.05040053032519,42.31274951245107,F,F,3
197997,72 E Brookline St #3,Roxbury,MA,2118.0,-71.0701505191846,42.33786953738621,TF,TF,1
394516,62 Old Ironsides Way,Charlestown,MA,2129.0,-71.05751039748786,42.37967951748302,W1A,W,1A
158599,314 Kittredge St # 3,Roslindale,MA,2131.0,-71.13412925661603,42.27707256071162,TH,TH,6
130028,88 W Springfield St #1,Roxbury,MA,2118.0,-71.0769505361191,42.33729954635248,TF,TF,1
392622,26 Porter St #1,East Boston,MA,2128.0,-71.03786036474983,42.374609492782426,T,T,9
294857,117 Porter St #5,East Boston,MA,2128.0,-71.03579074813331,42.37281107406732,T,T,9
48874,137-139A Dorchester St #3-B,South Boston,MA,2127.0,-71.0475604752537,42.334799507435264,F5,F,5
412525,90 Margaretta Dr,Hyde Park,MA,2136.0,-71.14631087227683,42.25682965397812,F,F,6
294578,420 Pond St #615,Jamaica Plain,MA,2130.0,-71.13130072456363,42.307589623667006,M,M,2
116030,65 Ridgewood St,Dorchester,MA,2122.0,-71.06457058599838,42.302239532875866,T,T,3
338954,8 Woodward Park St # 3,Dorchester,MA,2125.0,-71.0726585684191,42.3183605426088,W,W,3
68023,18-20 Halborn St,Mattapan,MA,2126.0,-71.0889907011687,42.27521956963752,W,W,7
60254,371 W Fourth St,South Boston,MA,2127.0,-71.04986047607359,42.336669510238245,F5,F,5
102680,60 Nightingale St,Dorchester,MA,2124.0,-71.0835806453545,42.2950295601733,M,M,3
235183,2 Fidelis Way #164,Brighton,MA,2135.0,-71.14274066631265,42.34497963226693,W,W,4
269095,108 Marlborough St #2,Boston,MA,2116.0,-71.07681050003677,42.35313954469716,MTH,MTH,1
331486,4115 Washington St #3,Roslindale,MA,2131.0,-71.125060750867,42.289589618161976,W,W,2
273677,146 Medford St #353,Charlestown,MA,2129.0,-71.05809040006763,42.37909951823174,W1A,W,1A
280119,16 S Munroe Ter # 1,Dorchester,MA,2122.0,-71.051257578645,42.292145515428494,F,F,7
305753,163 Saratoga St #1,East Boston,MA,2128.0,-71.03424035077389,42.37724948804404,T,T,9
51967,42 Eighth St #5104,Charlestown,MA,2129.0,-71.05239939683949,42.37483051096919,W1A,W,1A
297803,115 Regent St #1,Roxbury,MA,2119.0,-71.08815059318634,42.32284956297944,MTH,MTH,10
61500,31-32 Fulton St,Hyde Park,MA,2136.0,-71.12395083631945,42.25052362302805,T,T,8
147926,25 West St,Hyde Park,MA,2136.0,-71.11672080177568,42.2584026112264,T,T,8
93246,79 Mayfield St,Dorchester,MA,2125.0,-71.06063054398832,42.317119526041154,TH,TH,3
164446,1174-1176 Dorchester Ave,Dorchester,MA,2125.0,-71.05739421233359,42.31046011797967,F,F,3
86483,7 Linden St,South Boston,MA,2127.0,-71.04481047025764,42.33427950409876,W5,W,5
312323,835 South St #2,Roslindale,MA,2131.0,-71.13178076829725,42.28855962761082,W,W,6
309868,293 Shawmut Ave #4,Roxbury,MA,2118.0,-71.06991050776695,42.34275953663071,TF,TF,1
213828,1197 Commonwealth Ave #8,Allston,MA,2134.0,-71.12959062348551,42.35094961393391,W,W,4
17675,199-201 Bowdoin St,Dorchester,MA,2122.0,-71.06819058827278,42.30508953764026,T,T,3
53635,293-295 Emerson St,South Boston,MA,2127.0,-71.03478044749015,42.33432949040257,T5,T,5
52770,5-7 Elizabeth St,Mattapan,MA,2126.0,-71.08807068978577,42.2797195675003,W,W,7
37131,1246 Commonwealth Ave,Allston,MA,2134.0,-71.13165063154288,42.34944961655911,W,W,4
18707,66 Boynton St #5,Jamaica Plain,MA,2130.0,-71.11189068569583,42.30554959793242,M,M,2
395314,64 Chestnut St #4,Charlestown,MA,2129.0,-71.05960041082956,42.37579952044244,W1A,W,1A
13534,37 Belfort St,Dorchester,MA,2125.0,-71.05519053662557,42.31501951916615,F,F,3
210259,1410 Columbia Rd #17J,South Boston,MA,2127.0,-71.04356047481676,42.33093950253345,W5,W,5
152079,51 Woodward St,South Boston,MA,2127.0,-71.05565050227581,42.33069951832012,TH5,TH,5
216656,313 Commonwealth Ave #1,Boston,MA,2115.0,-71.08657052890206,42.35004955773567,MTH,MTH,1
131535,76 Strathmore Rd #76-1,Brighton,MA,2135.0,-71.14955069571364,42.33857964205655,T,T,4
288399,206 Paris St #2,East Boston,MA,2128.0,-71.03518035860947,42.37468948931829,T,T,9
106032,11 Osceola St,Mattapan,MA,2126.0,-71.10327076219389,42.26276959124862,TH,TH,8
397047,29 Montebello Rd # 5,Jamaica Plain,MA,2130.0,-71.10207064758643,42.3125495831154,F,F,2
81132,226 Kennebec St,Mattapan,MA,2126.0,-71.10767075227191,42.27142959616647,F,F,8
122246,89 Sanborn Ave,West Roxbury,MA,2132.0,-71.1655008596227,42.281859676191694,F,F,6
141664,59 Walk Hill St #2,Jamaica Plain,MA,2130.0,-71.11462071790335,42.29388960285858,TH,TH,2
273369,11 Mckone St # 1,Dorchester,MA,2122.0,-71.04685057448023,42.28959950950299,TH,TH,7
234919,7 Fernald Ter # 1,Dorchester,MA,2125.0,-71.06611057192274,42.3101995344647,W,W,3
31817,276 Chestnut Hill Ave #1,Brighton,MA,2135.0,-71.15389070492955,42.33899964815955,T,T,4
89006,63 Manor St,Dorchester,MA,2122.0,-71.05445058756065,42.2914395201996,F,F,7
396040,250 First Ave #705,Charlestown,MA,2129.0,-71.05028741934706,42.37721673810355,W1A,W,1A
352440,1102 Blue Hill Ave,Dorchester,MA,2124.0,-71.08999793082043,42.28664911769718,M,M,7
380361,1 Shandon Rd # 338,Dorchester,MA,2124.0,-71.0890406583881,42.2945995675234,M,M,7
124193,408 Seaver St,Dorchester,MA,2121.0,-71.0810806206669,42.30346955542048,M,M,3
217115,490 Commonwealth Ave #1303,Boston,MA,2215.0,-71.09450155000557,42.34852856833766,TF,TF,10
106727,131 Park Dr #131-36,Boston,MA,2215.0,-71.09793057269493,42.341749573710565,TF,TF,10
224968,1875 Dorchester Ave #310,Dorchester,MA,2124.0,-71.06420061932633,42.28702953385451,T,T,7
298539,49 Ridgecrest Ter # 1,West Roxbury,MA,2132.0,-71.15327087710183,42.26170966296417,F,F,6
246063,29 Hancock St #3,Dorchester,MA,2125.0,-71.06601056181667,42.31458953398791,W,W,3
213893,1200 Commonwealth Ave #12,Allston,MA,2134.0,-71.1298306257904,42.35012961438914,W,W,4
73914,19 Hildreth St,Dorchester,MA,2124.0,-71.08735068117201,42.28286956655695,M,M,7
425925,476 Tremont St #326,Roxbury,MA,2116.0,-71.06909986546813,42.345961267075296,TF,TF,1
153443,6 Whittier Pl #5G-6,Boston,MA,2114.0,-71.06670120086214,42.36576699779416,MF,MF,1
148988,6 Weyanoke St,Dorchester,MA,2124.0,-71.06065062129198,42.28249952928784,TH,TH,7
324349,83 Van Winkle St # 1,Dorchester,MA,2124.0,-71.06103062094721,42.28308952971039,TH,TH,7
125657,133 W Seventh St,South Boston,MA,2127.0,-71.05303048622106,42.33552951505103,F5,F,5
39953,283 Commonwealth Ave #4,Boston,MA,2115.0,-71.08507052416167,42.350469555745605,MTH,MTH,1
351288,580 Washington St #607,Boston,MA,2111.0,-71.06197989437824,42.3533779920856,MF,MF,1
258987,26 Irwin Ave #3,Roxbury,MA,2119.0,-71.07858057453439,42.3215495502603,MTH,MTH,10
238759,87 Fuller St #3,Dorchester,MA,2124.0,-71.06975064153676,42.28268954196963,TH,TH,7
281727,11 New Whitney St #302,Boston,MA,2115.0,-71.10932617318505,42.3350358500073,TF,TF,10
281346,108 Neponset Ave #1,Dorchester,MA,2122.0,-71.0525405755943,42.294849517068776,F,F,7
250190,52 Hecla St #3,Dorchester,MA,2122.0,-71.06107056884441,42.30646952792384,W,W,3
177346,7 Alveston St # 2,Jamaica Plain,MA,2130.0,-71.11222067308549,42.311389597055445,T,T,2
157926,91 Massachusetts Ave,Boston,MA,2215.0,-71.08857880322691,42.3484158329192,MTH,MTH,10
144030,1293-1317 Washington St #202,Roxbury,MA,2118.0,-71.06815250518152,42.34231053416556,TF,TF,1
186096,36 Beecher St # 1,Jamaica Plain,MA,2130.0,-71.10739064775336,42.31779958958101,F,F,2
35335,655-657 Columbia Rd,Dorchester,MA,2125.0,-71.06296054596028,42.31874952955048,TH,TH,3
2867,16 Alpheus Rd,Roslindale,MA,2131.0,-71.12783079742594,42.271749625009925,W,W,8
36945,5 Common St # 2,Charlestown,MA,2129.0,-71.06059641727599,42.37394752220208,W1A,W,1A
288485,268 Paris St #1,East Boston,MA,2128.0,-71.03351035170898,42.37610948720442,T,T,9
358636,10 Temple Pl #212,Boston,MA,2111.0,-71.06243046232474,42.35556952571791,MF,MF,1
336251,26 White St # 2,East Boston,MA,2128.0,-71.03870035308196,42.3806994935527,M,M,9
286192,10 Oakview Ter # 1,Jamaica Plain,MA,2130.0,-71.11048064972822,42.32005959340739,F,F,2
379951,31 Wilbert Rd,Dorchester,MA,2124.0,-71.09046066192445,42.29444956950409,M,M,7
390158,8 General Jozef Pilsudski Way # 556,South Boston,MA,2127.0,-71.05109049219999,42.33075951262925,W5,W,5
194221,790 Boylston St #5B,Boston,MA,2199.0,-71.0816797289419,42.348191391690655,MTH,MTH,1
338571,6 Woodmont St # 2,Brighton,MA,2135.0,-71.16269068493746,42.35667965601914,M,M,4
399653,15 Marion St # E,Roslindale,MA,2131.0,-71.12004074301244,42.28801961141512,W,W,2
283424,193 W Ninth St #33,South Boston,MA,2127.0,-71.05258049035909,42.33306951449344,TH5,TH,5
44515,12-14 Cross St,Charlestown,MA,2129.0,-71.06282041581291,42.37684952452854,W1A,W,1A
67358,111 Grove St #111-11,West Roxbury,MA,2132.0,-71.15924088198858,42.26564967089824,F,F,6
37650,1427 Commonwealth Ave #6-302,Allston,MA,2134.0,-71.13959065001697,42.34915962719323,W,W,4
44673,23 Cumberland St,Boston,MA,2115.0,-71.08177053362792,42.34326955212072,MTH,MTH,1
136527,158 Train St,Dorchester,MA,2122.0,-71.05250058640885,42.290009517255584,F,F,7
165916,2 Hamilton St,Dorchester,MA,2125.0,-71.07188942059678,42.31003294686867,T,T,3
216846,371 Commonwealth Ave #209,Boston,MA,2215.0,-71.08905053566514,42.34948956106872,MTH,MTH,10
375028,53 Keegan St,Roxbury,MA,2119.0,-71.07583055044284,42.3295895457618,MTH,MTH,10
81012,255 Kelton St #3,Brighton,MA,2135.0,-71.13539164763006,42.34592862263396,W,W,4
226898,7 Dunboy St # 2,Brighton,MA,2135.0,-71.16461069884276,42.35240965939268,M,M,4
314149,1 State St Ste 600,Boston,MA,2108.0,-71.05760044501241,42.35845951919455,MF,MF,1
93862,5 Melbourne St #5-L,Dorchester,MA,2124.0,-71.06623061391244,42.29145953649834,T,T,7
195288,74 Brainerd Rd #4,Allston,MA,2134.0,-71.1336646408323,42.34728861991357,W,W,4
212518,145 Commercial St #406,Boston,MA,2110.0,-71.05198042351745,42.36242951163281,MTH,MTH,1
145067,4021-4025 Washington St,Roslindale,MA,2131.0,-71.12244073951098,42.29200961448872,W,W,2
275170,1 Michelangelo St #M111,Boston,MA,2113.0,-71.05487041951368,42.36716951501525,MTH,MTH,1
390548,11 Hamlin St # 5,South Boston,MA,2127.0,-71.04233047210153,42.330939500929006,W5,W,5
283494,104 Nonantum St #1,Brighton,MA,2135.0,-71.1719237211671,42.34976166955983,TH,TH,4
84233,4 Lathrop Pl # 1,Boston,MA,2113.0,-71.05408042527904,42.3638295140585,MTH,MTH,1
411347,78 Kilsyth Rd # 7,Brighton,MA,2135.0,-71.14504068277684,42.339969636242,T,T,4
118431,33-35 Rosemary St # 1,Jamaica Plain,MA,2130.0,-71.11310469098314,42.30406959906976,M,M,2
227564,242 E Eagle St #1,East Boston,MA,2128.0,-71.03176033568406,42.38151948470785,M,M,9
140972,20 Vogel St,West Roxbury,MA,2132.0,-71.16453389360782,42.26554367806799,F,F,6
362548,1 Longfellow Pl #1514,Boston,MA,2114.0,-71.06466044940534,42.36359952793544,MF,MF,1
199119,113 Bunker Hill St #1019,Charlestown,MA,2129.0,-71.05905040471707,42.377989519600206,W1A,W,1A
21722,28 Brock St,Brighton,MA,2135.0,-71.1605906945905,42.35004965508792,M,M,4
407011,45 Dustin St,Allston,MA,2135.0,-71.14551065653576,42.35212963452788,T,T,4
142287,174 Walter St,Roslindale,MA,2131.0,-71.13086075347223,42.2940796250016,W,W,6
133327,63 Sydney St,Dorchester,MA,2125.0,-71.05261053351765,42.31370951558882,F,F,3
229294,144 Ellington St # 3,Dorchester,MA,2121.0,-71.07975062034225,42.30226955389451,M,M,3
391972,84 Princeton St,East Boston,MA,2128.0,-71.03646035521743,42.377479490857056,T,T,9
201314,78 Camden St #1,Roxbury,MA,2118.0,-71.08060054445035,42.337059551309466,TF,TF,10
164071,210 D St,South Boston,MA,2127.0,-71.0530532407937,42.33812751675301,F5,F,5
171584,329 W Fourth St,South Boston,MA,2127.0,-71.05111900523985,42.33749374237512,F5,F,5
371963,12 Worcester Sq # 3F,Roxbury,MA,2118.0,-71.07463053121417,42.33698954342957,TF,TF,1
263070,40 Lawrence Ave #16,Dorchester,MA,2121.0,-71.07745059211432,42.312559549677175,T,T,3
22616,57-14 Brookside Ave # 57-14,Jamaica Plain,MA,2130.0,-71.1040306516141,42.312909585472006,F,F,2
60633,58-60 Franklin St #2,Allston,MA,2134.0,-71.1331906167934,42.35755961782089,F,F,4
338971,10 Woolson St #3,Mattapan,MA,2126.0,-71.09144069128976,42.2823095723628,W,W,7
100904,58 Neponset Ave,Dorchester,MA,2122.0,-71.05442057657069,42.296119519684645,F,F,7
276985,35 Monument Sq #1,Charlestown,MA,2129.0,-71.0619504152567,42.376189523402346,W1A,W,1A
110861,25 Pinedale Rd # 1,Roslindale,MA,2131.0,-71.1218707716674,42.277019615878544,TH,TH,8
310165,625 Shawmut Ave #198,Roxbury,MA,2118.0,-71.0811805494989,42.33541955225847,TF,TF,10
324042,1 Unity St #4R,Boston,MA,2113.0,-71.05383741870523,42.366476513769165,MTH,MTH,1
3068,42 Alwin St,Hyde Park,MA,2136.0,-71.14314087169397,42.25394964963108,T,T,8
306282,793 Saratoga St #2,East Boston,MA,2128.0,-71.01592929451172,42.38406846457254,TH,TH,9
236188,117 Florida St #3,Dorchester,MA,2124.0,-71.05868060478231,42.2879595260556,F,F,7
411333,59 Lanark Rd # 12,Brighton,MA,2135.0,-71.1463906855635,42.34007963800589,T,T,4
47965,19 Dixfield St,South Boston,MA,2127.0,-71.04667048060114,42.331639506448816,W5,W,5
169207,180 Riverway,Boston,MA,2215.0,-71.10606246263643,42.34199563069674,TF,TF,10
418371,417 Brookline Ave,Boston,MA,2215.0,-71.10764060133188,42.33880958695129,TF,TF,10
190117,575 Blue Hill Ave #4,Dorchester,MA,2121.0,-71.0848806239502,42.30580956052515,M,M,3
225326,2262 Dorchester Ave #516,Dorchester,MA,2124.0,-71.06714065741183,42.27293953915152,TH,TH,7
196546,570 E Broadway #1,South Boston,MA,2127.0,-71.04132045922253,42.33570949932155,W5,W,5
375351,2259 Washington St,Roxbury,MA,2119.0,-71.08350056525427,42.33067955588911,TF,TF,10
388171,673 E Broadway #4,South Boston,MA,2127.0,-71.0379904529403,42.33515949492666,T5,T,5
426230,11 W Broadway #35,South Boston,MA,2127.0,-71.05674771440684,42.34238361008273,TH5,TH,5
416116,24 Buswell St # 31,Boston,MA,2215.0,-71.104930575968,42.34741958217103,TF,TF,10
93481,25 Mclellan St,Dorchester,MA,2121.0,-71.08495063680037,42.30032956111699,M,M,3
284178,222 North St #1,Boston,MA,2113.0,-71.05311087270401,42.36353587949821,MTH,MTH,1
320061,128 Train St # 1,Dorchester,MA,2122.0,-71.0533205847084,42.29151951834748,F,F,7
250886,64 Hemenway St #1,Boston,MA,2115.0,-71.0894605474254,42.344669562160014,TF,TF,10
149943,985 William T Morrissey Blvd,Dorchester,MA,2122.0,-71.0467795722976,42.290465509612346,TH,TH,7
313323,13 Spring Garden St # 1,Dorchester,MA,2125.0,-71.05344052517712,42.31835951662222,F,F,3
185908,583 Beech St #1,Roslindale,MA,2131.0,-71.12861079661445,42.27273962590743,W,W,8
150689,7 Windham Rd,Hyde Park,MA,2136.0,-71.12526078995857,42.27218962085927,W,W,8
135529,106 Thirteenth St # 237,Charlestown,MA,2129.0,-71.05061038648675,42.37776950908918,W1A,W,1A
240050,36 Garfield Ave # 1,Hyde Park,MA,2136.0,-71.12189083472725,42.247559632180206,M,M,8
31574,32 Chestnut St,Charlestown,MA,2129.0,-71.05920441205275,42.374776519876384,W1A,W,1A
152619,189 Wordsworth St,East Boston,MA,2128.0,-71.0136802957668,42.38139946211911,TH,TH,9
410773,25 Mount Hood Rd # 2,Brighton,MA,2135.0,-71.14252067242337,42.34205963251652,T,T,4
61537,71 Furbush Rd,West Roxbury,MA,2132.0,-71.16695083606595,42.2935096757742,M,M,6
409544,2000 Commonwealth Ave #609,Brighton,MA,2135.0,-71.15852071430375,42.3394196541822,TH,TH,4
25639,194 W Canton St,Boston,MA,2116.0,-71.07630051864935,42.34430954506962,TF,TF,1
354797,53 June St,Roslindale,MA,2131.0,-71.13659600224675,42.27561460523818,T,T,6
232296,11 Fairbanks St # 2,Brighton,MA,2135.0,-71.16285070139605,42.34948965774944,M,M,4
372353,15 Union Park #3,Roxbury,MA,2118.0,-71.07083050989934,42.34270953785493,TF,TF,1
241178,4 Gladeside Ter # 1,Mattapan,MA,2126.0,-71.0873807030262,42.27293956768739,W,W,7
79201,27 Jacob St,Dorchester,MA,2124.0,-71.08358666551347,42.285705561272415,M,M,7
364219,21 Bowdoin St #3C,Boston,MA,2114.0,-71.06307045257894,42.36057952613395,MF,MF,1
251445,42 Hiawatha Rd # 2,Mattapan,MA,2126.0,-71.09564071295901,42.27685957887552,M,M,7
257555,1478 Hyde Park Ave #2,Hyde Park,MA,2136.0,-71.12704284575369,42.24812363685465,T,T,8
378654,421 Bowdoin St,Dorchester,MA,2122.0,-71.06204056215053,42.31044952890523,W,W,3
273097,69 Maywood St #3,Roxbury,MA,2119.0,-71.078960587752,42.31604955136283,MTH,MTH,10
346621,110 Stuart St #25-D,Boston,MA,2116.0,-71.0655974902118,42.35084035670439,MF,MF,1
261626,83 King St # 2,Dorchester,MA,2122.0,-71.05650058835673,42.293089522669945,F,F,7
286050,25 Oakhurst St # 2,Dorchester,MA,2124.0,-71.08329066025767,42.28796956029912,M,M,7
412030,468 Georgetowne Dr,Hyde Park,MA,2136.0,-71.1439308641595,42.25804965033798,F,F,6
193495,755 Boylston St #B701,Boston,MA,2116.0,-71.08110051811556,42.349379550724805,MTH,MTH,1
315906,77 Summit St # 2,Hyde Park,MA,2136.0,-71.11377081416501,42.249859609053296,M,M,8
280563,45 Myrtle St #8,Boston,MA,2114.0,-71.06616046184507,42.35952953020875,MF,MF,1
201255,109 Camden St #203,Roxbury,MA,2118.0,-71.08121054355568,42.33808955204064,TF,TF,10
110752,73 Pinckney St # 7,Boston,MA,2114.0,-71.06833046764817,42.35894953273868,MF,MF,1
82121,8 Kinross Rd # 12,Brighton,MA,2135.0,-71.14951069112624,42.34058964160676,T,T,4
328414,45 Warren Ave #6,Boston,MA,2116.0,-71.0717805063975,42.34520953885392,TF,TF,1
397294,38 Burnett St,Jamaica Plain,MA,2130.0,-71.11033068425454,42.30447959551217,W,W,2
139270,62 Union St,Brighton,MA,2135.0,-71.15029068209556,42.34536964166338,T,T,4
64387,92 Glenellen Rd,West Roxbury,MA,2132.0,-71.16364088774095,42.26731967643992,F,F,6
307944,28 Seaver St # 11,Dorchester,MA,2121.0,-71.09357062764535,42.31289957153049,MTH,MTH,10
194532,172 Boylston St #1,Jamaica Plain,MA,2130.0,-71.10212064139593,42.31536958280827,F,F,2
332667,784 Washington St #110,Dorchester,MA,2124.0,-71.07095064079867,42.28423954352584,T,T,7
282878,215 W Newton St #403,Boston,MA,2116.0,-71.07949052636066,42.34404954909125,TF,TF,1
120933,91 Saint Botolph St,Boston,MA,2116.0,-71.08063052617248,42.34527955047297,MTH,MTH,1
277723,1140 Morton St #2,Mattapan,MA,2126.0,-71.07349066505208,42.2759095478361,W,W,7
299763,555 River St #207,Mattapan,MA,2126.0,-71.09587073534982,42.26707958048488,F,F,8
242420,76 Goodale Rd #3,Mattapan,MA,2126.0,-71.09477069489981,42.28406957679928,M,M,7
253409,49 Horan Way #75,Jamaica Plain,MA,2130.0,-71.10350062162476,42.32557958327749,MTH,MTH,10
60056,869 E Fourth St,South Boston,MA,2127.0,-71.02871043282231,42.33470948271768,T5,T,5
11190,34hf Beacon St #17,Boston,MA,2108.0,-71.06524946445548,42.35731052888635,MF,MF,1
224227,28 Dix St #2,Dorchester,MA,2122.0,-71.06033059172206,42.295469527751706,F,F,7
82492,178 L St,South Boston,MA,2127.0,-71.0350604535753,42.331989490967565,T5,T,5
435660,125 Guest St #407,Brighton,MA,2135.0,-71.1428376044808,42.35625236684692,TH,TH,4
385898,87 Wood Ave,Mattapan,MA,2126.0,-71.1105507586279,42.271489600627504,F,F,8
320974,1574 Tremont St #1,Mission Hill,MA,2120.0,-71.10237060209687,42.33316958071442,TF,TF,10
136256,77 Topliff St,Dorchester,MA,2122.0,-71.06807059456979,42.3021195375682,T,T,3
115890,9 Rickerhill Rd,West Roxbury,MA,2132.0,-71.15444080757969,42.2939496579999,M,M,6
39951,283 Commonwealth Ave #2,Boston,MA,2115.0,-71.08507052416167,42.350469555745605,MTH,MTH,1
207467,67 Chickatawbut St #2,Dorchester,MA,2122.0,-71.05010058997983,42.28591951428472,TH,TH,7
296822,25 Queensberry St #15,Boston,MA,2215.0,-71.09604956526113,42.34327057106426,TF,TF,10
231145,93 Etna St # 3,Brighton,MA,2135.0,-71.1483406618319,42.35258263817316,T,T,4
179198,57 Ardale St # 1,Roslindale,MA,2131.0,-71.13478076748936,42.29191963120782,W,W,6
59383,20 Forest Hills St,Jamaica Plain,MA,2130.0,-71.10132064779442,42.31149958268801,W,W,2
80498,214 K St,South Boston,MA,2127.0,-71.0372904488941,42.33606949384569,TH5,TH,5
423648,325A Centre St,Jamaica Plain,MA,2130.0,-71.10463424706457,42.32297395813807,MTH,MTH,10
355690,108 Mcbride St #108,Jamaica Plain,MA,2130.0,-71.11135068259492,42.30625959660813,M,M,2
30639,97 Chelsea St,East Boston,MA,2128.0,-71.03573036491996,42.37223949002798,W,W,9
282048,211 Newbury St #4RR,Boston,MA,2116.0,-71.08112051623526,42.35019955057899,MTH,MTH,1
49141,31 Doris St,Dorchester,MA,2125.0,-71.05786054538919,42.31369952318699,TH,TH,3
249863,40 Hazleton St #1,Mattapan,MA,2126.0,-71.09534070626847,42.27953957814077,M,M,7
